id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46732475,Modern basement suite in heart of Ballard,900531,Clay (Alex + Chego),Ballard,Loyal Heights,47.67738,-122.37855,Entire home/apt,98,2,39,2022-02-17,2.53,1,0,35,STR-OPLI-20-001202
46733802,Alki Beach New Home🍀☀️ Hi-Speed WiFi,286714970,Gilberto,West Seattle,North Admiral,47.58246,-122.40134,Entire home/apt,121,2,40,2022-02-27,2.61,1,142,31,STR-OPLI-20-001219
46748271,Convenient 2BR Suite In West Seattle!,56788455,Lura,Delridge,South Delridge,47.52466,-122.36054,Entire home/apt,1000,1,21,2021-12-18,1.48,1,67,19,STR-OPLI-20-000827
46757747,[AC included] HIGH RISE 1BEDROOM with AMAZING view,4460223,Shane,Downtown,First Hill,47.61223,-122.32651,Entire home/apt,159,30,0,,,2,166,0,
46770775,SoBe Third Ave Apartments,256722917,SoBe,Downtown,Belltown,47.61594,-122.34796,Entire home/apt,100,30,9,2022-02-05,0.73,11,244,8,STR-OPli-19-001881
46770776,SoBe Third Ave Apartments 30 Day Stays,256722917,SoBe,Downtown,Belltown,47.618,-122.34975,Entire home/apt,82,1,1,2022-01-31,0.58,11,209,1,STR-OPli-19-001883
46770777,SoBe Third Ave Apartments,256722917,SoBe,Downtown,Belltown,47.61767,-122.34959,Entire home/apt,114,30,4,2022-02-24,0.54,11,350,4,STR-OPli-19-001909
46770781,SoBe Third Ave Apartments,256722917,SoBe,Downtown,Belltown,47.61784,-122.34779,Entire home/apt,131,30,4,2021-06-24,0.35,11,338,4,STR-OPli-19-001903
46770783,SoBe Third Ave Apartments,256722917,SoBe,Downtown,Belltown,47.61617,-122.34984,Entire home/apt,105,1,20,2022-02-27,1.52,11,200,19,STR-OPli-19-001895
46771000,Downtown Seattle Convention Center Apartments 30 Day stays Two Bedroom,256722917,SoBe,Downtown,Central Business District,47.61398,-122.33111,Entire home/apt,567,30,7,2021-07-13,0.54,11,82,6,STR-OPli-19-001900
46771001,Downtown Seattle Convention Center Apartments 30 Day stays Two Bedroom,256722917,SoBe,Downtown,Central Business District,47.61247,-122.33097,Entire home/apt,151,1,13,2021-12-19,0.92,11,0,10,STR-OPLI-19-001977
46771005,Downtown Seattle Convention Center Apartments 30 Day stays Two Bedroom,256722917,SoBe,Downtown,Central Business District,47.61366,-122.33312,Entire home/apt,151,1,5,2021-12-20,0.45,11,0,5,STR-OPli-19-001976
46798760,Corner Unit in the middle of it all - 99 Walkscore,19403115,Vince,Downtown,Belltown,47.61407,-122.34734,Entire home/apt,159,2,82,2022-03-21,5.31,14,242,66,STR-OPLI-19-000408
46857184,Stunning Queen Anne Bungalow-with office!,236572187,Karen,Queen Anne,East Queen Anne,47.62961,-122.34461,Entire home/apt,123,1,50,2022-01-16,3.50,3,0,44,STR-OPLI-19-001296
46868403,"Airy Downtown 1BR w/ Gym, near Shopping + Light Rail by Blueground",107434423,Blueground,Downtown,Central Business District,47.608292,-122.335182,Entire home/apt,143,30,1,2022-01-04,0.38,234,329,1,
46890130,"Trendy Downtown 1 BR with Gym, Rooftop, walk to Light Rail, by Blueground",107434423,Blueground,Downtown,Central Business District,47.608292,-122.335182,Entire home/apt,148,30,0,,,234,250,0,
46890153,"Open Downtown 1BR w/ Gym, near Shopping, Light Rail, by Blueground",107434423,Blueground,Downtown,Central Business District,47.608292,-122.335182,Entire home/apt,152,30,0,,,234,281,0,
46897588,Westside Hideout,354229,Jimmy C,Delridge,South Delridge,47.5233,-122.36125,Entire home/apt,90,30,4,2021-05-02,0.27,1,261,1,STR-OPLI-20-000809
46901420,Quiet Columbia City Gated Community Room 3,3143442,Eric,Beacon Hill,Mid-Beacon Hill,47.55799,-122.29368,Private room,55,30,15,2022-02-03,1.27,6,303,15,STR-OPLI-20-001234
46905015,Cozy and Private Writer's Cottage Near Everything!,54363958,Amy,West Seattle,Seaview,47.54674,-122.38871,Entire home/apt,106,2,90,2022-03-19,5.82,1,112,67,STR-opli-20-001210
46917613,Greenlake room with hot tub #2,1676880,Steven,Other neighborhoods,Roosevelt,47.68896,-122.32844,Private room,114,30,3,2021-10-17,0.21,2,0,2,
46928633,Private room in greenlake,103429068,Tarik,Other neighborhoods,Green Lake,47.68977,-122.34186,Private room,46,30,4,2021-10-25,0.29,1,77,3,
46944787,Fremont Bay Window sleeps 4,201624129,Nancy,Other neighborhoods,Fremont,47.66266,-122.34837,Entire home/apt,155,3,10,2021-08-11,0.84,2,316,10,STR-OPLI-21-000088
46961678,Modern Wallingford Studio (E2),271793923,Winslow,Other neighborhoods,Wallingford,47.66187,-122.33449,Entire home/apt,70,30,5,2022-02-07,0.41,3,97,4,
46974831,West Seattle Alaska Junction Townhouse,276540984,Julie,West Seattle,Genesee,47.561207,-122.383446,Entire home/apt,185,3,0,,,1,176,0,STR-OPLI-22-000273
46993410,Private Queen Room @ Pike Place Hostel,31751507,Rex,Downtown,Central Business District,47.60775,-122.33932,Private room,88,1,83,2022-03-20,6.40,1,203,81,Exempt
47002843,Modern West Seattle Townhome,96486770,Steven,West Seattle,Genesee,47.56956,-122.38519,Entire home/apt,115,4,24,2022-03-05,1.73,1,97,22,STR-OPLI-20-000568
47022211,"Bright, Walk Everywhere Downtown",297257820,David,Cascade,South Lake Union,47.61859,-122.3457,Entire home/apt,60,1,46,2022-03-02,3.56,10,66,43,STR-OPLI-19-003290
47032823,Quiet Columbia City Gated Community Room 4,3143442,Eric,Beacon Hill,Mid-Beacon Hill,47.55668,-122.29501,Private room,55,3,16,2022-03-07,1.11,6,269,14,STR-OPLI-20-001234
47033018,Quiet Columbia City Gated Community Room 5,3143442,Eric,Beacon Hill,Mid-Beacon Hill,47.55657,-122.29517,Private room,55,30,13,2021-12-23,0.86,6,237,8,STR-OPLI-20-001234
47033205,Quiet Columbia City Gated Community Room 6,3143442,Eric,Beacon Hill,Mid-Beacon Hill,47.55716,-122.29591,Private room,60,30,11,2022-03-03,0.79,6,274,9,STR-OPLI-20-001234
47036686,Modern Sustainable Design in Ballard - 92 Wlkscore,340706410,Vince,Ballard,West Woodland,47.66967,-122.37072,Entire home/apt,126,1,126,2022-03-14,8.31,32,305,102,STR-OPLI-19-001508
47042157,"Smart South Lake Union 1BR w/ Gym, walk to Space Needle, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.619118,-122.338081,Entire home/apt,164,30,0,,,234,323,0,
47047526,"Modern South Lake Union 1BR w/ Gym, Parking, near dining, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.619118,-122.338081,Entire home/apt,146,30,1,2021-01-23,0.07,234,365,0,
47052793,Volunteer Park Escape,39834464,Vera,Capitol Hill,Broadway,47.62505,-122.3159,Entire home/apt,72,30,1,2021-07-23,0.12,64,201,1,STR-OPLI-19-000275
47053398,Stunning Capitol Hill Condo,26559947,Estelle,Capitol Hill,Broadway,47.62699,-122.32611,Private room,60,30,0,,,1,23,0,
47092306,"Great location, cozy & spacious, walk everywhere!",54495132,Peter,Capitol Hill,Stevens,47.61677,-122.30919,Entire home/apt,115,30,1,2021-12-19,0.32,1,185,1,
47101995,Tiny House On The Hill W/ Parking & Laundry,327497273,Eytan,Capitol Hill,Broadway,47.61524,-122.31308,Entire home/apt,145,1,36,2022-03-15,4.43,1,76,36,STR-OPLI-21-000059
47112908,"Cozy South Lake Union 1BR w/ Gym, walk to Space Needle, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.619118,-122.338081,Entire home/apt,163,30,0,,,234,255,0,
47120216,"Adorable cottage near downtown w/ private patio, free WiFi, & full kitchen!",111812937,Vacasa Washington,Capitol Hill,Stevens,47.62035,-122.30474,Entire home/apt,179,30,3,2021-11-10,0.23,21,365,2,STR-OPLI-19-002959
47120997,Contemporary house steps to Lake Washington!,316012822,Andrea,Rainier Valley,Mount Baker,47.59061,-122.28835,Entire home/apt,120,30,1,2021-06-13,0.11,2,42,1,
47157729,Craftsman coziness in beautiful Greenlake!,12273725,Allison,Other neighborhoods,Green Lake,47.6736,-122.32238,Entire home/apt,125,2,28,2022-03-19,2.79,1,37,28,STR-OPLI-21-000329
47165299,"Ideal South Lake Union 1BR w/ Gym, near Space Needle, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.619118,-122.338081,Entire home/apt,181,30,0,,,234,202,0,
47182035,A place of your own | 1BR in Seattle,359069961,Casey,Downtown,Yesler Terrace,47.60671,-122.32035,Entire home/apt,175,30,0,,,54,365,0,
47185825,Large 1 BDRM near Alki Beach w/ Water & Mtn Views,74044576,Alaina,West Seattle,North Admiral,47.58407,-122.39762,Entire home/apt,175,2,10,2021-10-01,1.08,1,0,10,STR-OPLI-21-000463
47188664,Spacious Studio Apt. close to UWMC and Children’s,126116834,Tom,Lake City,Matthews Beach,47.70914,-122.27675,Entire home/apt,42,30,3,2021-12-01,0.28,2,51,3,STR-OPLI-19-002758
47194906,"Lovely Downtown 1BR w/ Gym, near Shopping, Nightlife by Blueground",107434423,Blueground,Downtown,Central Business District,47.608292,-122.335182,Entire home/apt,140,30,2,2021-12-12,0.16,234,325,1,
47195454,"Crisp Downtown 1BR w/ Gym, BBQ, near Shopping + Light Rail by Blueground",107434423,Blueground,Downtown,Central Business District,47.608292,-122.335182,Entire home/apt,136,30,1,2021-12-29,0.35,234,331,1,
47204529,Designer Ballard 3B3B Rooftop & 240v EV Charging,25110157,Eva & Sid,Ballard,Adams,47.67221,-122.38253,Entire home/apt,328,2,53,2022-03-15,4.22,9,320,49,STR-OPLI-21-000026
47263183,Downtown Urban Luxury,109283396,Alex,Downtown,Central Business District,47.61061,-122.3365,Entire home/apt,191,2,57,2022-03-20,3.96,1,144,55,STR-OPLI-20-001257
47291703,"Modern, Private, Guesthouse in heart of Queen Anne",159774529,Christine,Queen Anne,North Queen Anne,47.64039,-122.35729,Entire home/apt,127,2,67,2022-03-14,5.06,1,60,65,STR-OPLI-21-000005
47308588,WFH? 1 Bedroom House Near Swedish Cherry Hill,107456887,Melissa,Central Area,Minor,47.60771,-122.30694,Entire home/apt,101,1,70,2022-03-19,5.21,4,172,67,STR-OPLI-19-002019
47312987,Modern Lower-Level Suite in North Seattle!,176793852,Ricky,Lake City,Meadowbrook,47.70478,-122.29144,Entire home/apt,58,30,2,2022-02-02,0.29,1,203,2,
47337063,"Adorable uptown Seattle Tech, UW, Travelling nurse",28379912,Daniel James,Cascade,Eastlake,47.64527,-122.32435,Entire home/apt,72,30,2,2021-10-30,0.16,12,233,1,
47354247,Private modern guest studio suite in Capitol Hill!,37737562,Gabriel,Capitol Hill,Stevens,47.61705,-122.31194,Entire home/apt,105,2,63,2022-03-20,5.15,1,43,62,STR-OPLI-21-000164
47354345,Phinney Pooch Friendly,2237228,Mimi,Other neighborhoods,Fremont,47.662,-122.36068,Entire home/apt,85,30,5,2021-12-01,0.35,2,112,4,STR-OPLI-21-000048
47374711,Central Ballard Location - 96 Walkscore.,340706410,Vince,Ballard,Adams,47.67058,-122.38182,Entire home/apt,95,1,82,2022-03-14,5.54,32,318,72,STR-OPLI-19-001483
47392414,Greenlake HenHaus,19403115,Vince,Other neighborhoods,Wallingford,47.66942,-122.33695,Entire home/apt,1000,2,0,,,14,0,0,STR-OPLI-19-003018
47399781,Landing | Modern Apartment with Amazing Amenities (ID938),263502162,Landing,Downtown,Central Business District,47.60893,-122.33626,Entire home/apt,204,30,0,,,8,326,0,
47404786,Eastlake's Pink House with Lake Union Views,595263,Matt,Cascade,Eastlake,47.6435,-122.32744,Entire home/apt,350,30,0,,,1,248,0,
47406405,Single-family home in Cherry Hill,72621687,Javad & Erin,Central Area,Minor,47.60588,-122.30594,Entire home/apt,203,2,77,2022-03-06,5.36,1,28,63,STR-OPLI-19-001926
47408169,Private Terrace @ Seattle Townhouse in Queen Anne,22186709,Elena,Queen Anne,Lower Queen Anne,47.62648,-122.36096,Entire home/apt,258,1,65,2022-03-03,5.05,2,280,60,STR-OPLI-19-002991
47422675,Seattle Park Studio- A Modern Retreat,359206433,Jon,Seward Park,Seward Park,47.54837,-122.25772,Entire home/apt,199,2,55,2022-03-15,3.80,2,113,49,STR-OPLI-20-001097
47447067,Heart of Capitol Hill Studio 5,33376933,Vivian,Capitol Hill,Broadway,47.6194,-122.32495,Entire home/apt,99,30,84,2022-03-03,5.73,6,212,76,STR-OPLI-19-002201
47447202,"2 Bedroom Home 5 Minutes from ID, Capitol Hill",22510386,Oak,Rainier Valley,Mount Baker,47.58809,-122.29689,Entire home/apt,132,3,39,2022-02-27,3.01,1,142,34,STR-OPLI-21-000121
47449969,Cozy Columbia City Retreat,296438627,Sharon,Beacon Hill,Mid-Beacon Hill,47.55543,-122.29124,Entire home/apt,89,4,22,2022-02-07,1.64,2,0,19,STR-OPLI-19-001920
47532120,Pet-Friendly 1BR in W Seattle Near Parks & Shops,48005494,Zeus,West Seattle,Genesee,47.56616,-122.38573,Entire home/apt,150,30,2,2021-12-31,0.18,89,321,2,
47546686,Modern Comfortable Studio (D2),271793923,Winslow,Other neighborhoods,Wallingford,47.66207,-122.33348,Entire home/apt,45,30,4,2021-11-13,0.40,3,91,4,
47565469,Magnolia Home With Charm & A View,383979288,Talitha,Interbay,Interbay,47.63505,-122.38949,Entire home/apt,310,4,9,2021-12-28,0.87,1,0,9,STR-OPLI-21-000227
47566896,Seattle Waterfront Condo with Balcony and Parking!,383995762,James,Interbay,Interbay,47.62401,-122.36507,Entire home/apt,86,30,3,2021-12-04,0.22,1,251,2,
47583248,Cheerful Magnolia Artist's House,269905219,Elisa,Magnolia,Lawton Park,47.65659,-122.39312,Entire home/apt,145,30,22,2022-02-28,1.58,1,39,17,STR-OPLI-20-001146
47583939,Spacious & Private Modern Townhome Near Seattle,79736315,Christian,Delridge,North Delridge,47.56057,-122.36168,Private room,50,1,104,2022-02-15,7.46,2,17,91,STR-OPLI-21-000028
47596452,Beautiful Home in Ballard with Rooftop Deck!,1595687,Elizabeth,Ballard,West Woodland,47.66829,-122.37076,Entire home/apt,148,2,2,2021-09-28,0.26,1,0,2,STR-OPLI-21-000460
47721751,Private Room in Queen Anne Apt,78582329,James,Queen Anne,West Queen Anne,47.62863,-122.36464,Private room,900,30,0,,,1,0,0,
47728180,Cozy Modern Urban Cottage,986588,Chad,Northgate,Maple Leaf,47.70286,-122.32059,Entire home/apt,116,5,38,2022-03-20,3.06,1,31,36,STR-OPLI-21-000020
47756154,"The Best View of Seattle 
Rooftop fire place
BBQ",260425286,Stephen,Downtown,Belltown,47.61614,-122.34811,Entire home/apt,300,30,6,2021-08-05,0.45,1,90,3,Exempt
47804181,Brilliant apartment home | 1BR in Seattle,359069961,Casey,Capitol Hill,Broadway,47.61515,-122.31793,Entire home/apt,178,30,0,,,54,365,0,
47816231,Alki Beach Haven - Lower Level Aparment,3114561,Holly,West Seattle,Alki,47.5773,-122.40705,Entire home/apt,110,30,5,2022-01-09,0.67,1,206,5,STR-OPLI-21-000223
47820761,Modern Bungalow w/ Wi-Fi + Kitchen,92742089,Crystal,Central Area,Atlantic,47.59252,-122.30628,Entire home/apt,167,1,91,2022-03-17,6.64,4,155,84,STR-OPLI-20-000847
47822303,"Bright Belltown 1BR w/ Gym, Rooftop Sun Deck, by Blueground",107434423,Blueground,Downtown,Pike-Market,47.61179,-122.342529,Entire home/apt,168,30,0,,,234,346,0,
47822316,"Trendy Belltown Studio w/ Gym, Rooftop Sun Deck, by Blueground",107434423,Blueground,Downtown,Pike-Market,47.61179,-122.342529,Entire home/apt,190,30,0,,,234,365,0,
47822329,"Modern Belltown 1BR w/ Gym, Rooftop Sun Deck, by Blueground",107434423,Blueground,Downtown,Pike-Market,47.61179,-122.342529,Entire home/apt,174,30,0,,,234,344,0,
47843109,"""The Fremont Lookout"" w/ Deck & Gourmet Kitchen!",11377707,Jason,Other neighborhoods,Fremont,47.65391,-122.35426,Entire home/apt,203,2,22,2022-03-06,2.26,2,92,22,STR-OPLI-21-000139
47844989,Private Capitol Hill Guest Suite!,385633049,Vijya,Capitol Hill,Broadway,47.62593,-122.31946,Entire home/apt,80,30,25,2022-02-08,1.83,1,33,15,STR-OPLI-01-014088
47848247,Merchants Apartment 302 C,6372203,Darcy,Downtown,Pioneer Square,47.60187,-122.3324,Entire home/apt,101,1,100,2022-03-07,7.33,6,228,90,Approved by government
47856630,Queen Anne House with backyard - Ideal WFH,21939924,Christophe,Queen Anne,West Queen Anne,47.63889,-122.36265,Entire home/apt,260,4,3,2021-08-14,0.31,1,17,3,STR-OPLI-21-000201
47858207,Walk to Lake WA. Daylight Basement Apt. - Pets OK,385751732,Sheila,Seward Park,Seward Park,47.54997,-122.26343,Entire home/apt,149,2,25,2022-03-13,2.23,1,156,25,STR-OPLI-21-000202
47900852,Charming Greenwood Home + Garden Office,11510476,Peter,Other neighborhoods,Greenwood,47.68708,-122.35613,Entire home/apt,286,4,19,2022-03-15,1.56,1,209,19,STR-OPLI-21-000127
47908013,Freshly Remodeled Beacon Hill Charmer,97217149,My Nhung,Beacon Hill,Mid-Beacon Hill,47.55545,-122.31212,Entire home/apt,94,30,4,2022-02-27,0.37,2,78,4,
47916144,"Elegant Belltown Studio w/ Gym, Rooftop Sun Deck, by Blueground",107434423,Blueground,Downtown,Pike-Market,47.61179,-122.342529,Entire home/apt,151,30,0,,,234,325,0,
47919660,"Bright Belltown Studio w/ Gym, Rooftop Sun Deck, by Blueground",107434423,Blueground,Downtown,Pike-Market,47.61179,-122.342529,Entire home/apt,153,30,0,,,234,270,0,
47924335,Modern Studio in Heart of Capitol Hill #101,3677488,Camila,Capitol Hill,Broadway,47.62399,-122.31877,Entire home/apt,85,2,47,2022-03-09,3.46,5,24,43,STR-OPLI-21-000065
47939493,Cozy Room in Modern Capitol Hill Townhouse,82122019,Jeff,Capitol Hill,Broadway,47.62349,-122.32032,Private room,70,2,29,2022-03-09,3.66,1,15,29,STR-OPLI-21-000122
47939830,BEST OF MAPLE LEAF! Brand New Beautiful Place,77347820,Adriana C.,Northgate,Maple Leaf,47.69333,-122.30881,Entire home/apt,250,2,40,2022-01-17,3.69,2,138,40,STR-OPLI-21-000216
47942972,Stunning 2 Bedroom 2 Bath Home in Seattle!⁴,386420269,Kathryn,Downtown,Belltown,47.61602,-122.34712,Entire home/apt,268,2,54,2022-03-06,4.07,6,143,48,STR-OPLI-19-001804
47946081,Apartment living at its finest  | Studio in Seattle,359069961,Casey,Central Area,Minor,47.61831,-122.30282,Entire home/apt,163,180,0,,,54,364,0,
47962012,Northgate house WFH pet friendly backyard,1729690,Liz,Northgate,North College Park,47.70482,-122.34123,Entire home/apt,132,1,29,2022-01-31,2.09,2,310,28,STR-OPLI-19-002639
47962381,Cozy Guest Suite a short drive from Alki Beach!,105858130,Rebecca,Delridge,North Delridge,47.56803,-122.37031,Entire home/apt,64,1,37,2022-03-09,2.91,1,297,35,STR-OPLI-20-000830
47966894,Cozy 6BR/3BA Wallingford gem near downtown,168817864,Pinnacle,Other neighborhoods,Wallingford,47.65621,-122.33173,Entire home/apt,354,3,29,2022-03-20,2.32,2,163,27,STR-OPLI-19-001617
47975435,Perfect & Bright Downtown Studio,297257820,David,Downtown,Belltown,47.61483,-122.34061,Entire home/apt,60,1,82,2022-03-08,6.07,10,67,74,STR-OPLI-19-001304
47975554,Calm & Bright Downtown Studio,297257820,David,Downtown,Belltown,47.61436,-122.3408,Entire home/apt,61,1,74,2022-03-08,5.39,10,74,69,STR-OPLI-19-001303
47975595,Bright 1 Bedroom Apartment Downtown,297257820,David,Downtown,Belltown,47.61437,-122.3419,Entire home/apt,69,1,80,2022-03-14,5.90,10,64,76,STR-OPLI-19-001303
47978078,KABINO: BRAND NEW! Mini Modern TINY HOME! Heart of Green Lake! Free Wi-fi!!!,23857689,Kabino,Other neighborhoods,Phinney Ridge,47.67949,-122.34947,Entire home/apt,118,30,19,2022-01-11,1.41,1,339,15,STR-OPLI-21-000274
47982357,Spacious 1 Bed + Studio ★ Free Parking ★ Zen Patio,100208194,Brandon,Capitol Hill,Broadway,47.617851,-122.314713,Entire home/apt,162,1,46,2022-02-22,3.35,6,161,39,STR-OPLI-21-000062
47982947,Space Needle - Spacious Studio - Long Stays,99932610,"MGRE 105 Mercer, LLC",Queen Anne,Lower Queen Anne,47.62504,-122.35381,Entire home/apt,104,30,8,2021-11-20,0.64,21,124,6,str-opli-00-000000
47985606,"Trendy South Lake Union Studio w/ W/D, Storage, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.622383,-122.343353,Entire home/apt,122,30,1,2022-01-08,0.40,234,345,1,
47988422,"Luxe South Lake Union Studio w/  W/D, Storage, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.622383,-122.343353,Entire home/apt,131,30,0,,,234,365,0,
47988489,"Sleek South Lake Union Studio w/  W/D, Storage, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.622383,-122.343353,Entire home/apt,122,30,1,2021-09-16,0.16,234,353,1,
47989863,Tastefully Updated Queen Anne Home w/Garden Oasis,4856099,Melissa,Queen Anne,North Queen Anne,47.6432,-122.36784,Entire home/apt,240,1,20,2022-02-21,1.59,2,28,18,STR-OPLI-19-000678
47998249,Amazing Studio near Green Lake!,386927387,Ciara,Other neighborhoods,Roosevelt,47.677,-122.31943,Entire home/apt,150,30,0,,,1,179,0,
48000244,Comfortable Spacious Apartment on Phinney Ridge,8472702,Mojdeh,Ballard,West Woodland,47.67191,-122.36128,Entire home/apt,48,30,8,2022-02-24,0.63,1,0,7,
48006822,"Comfy Cottage near Downtown, Restaurants and Parks",10087066,Chris,Delridge,Highland Park,47.52266,-122.34953,Entire home/apt,126,3,35,2022-01-05,2.79,1,0,31,STR-OPLI-21-000049
48007942,"Lovely South Lake Union Studio w/  W/D, Storage, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.622383,-122.343353,Entire home/apt,124,30,0,,,234,338,0,
48008068,"Chic South Lake Union Studio w/  W/D, Storage, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.622383,-122.343353,Entire home/apt,128,30,0,,,234,228,0,
48017771,Modern Apartment near Volunteer Park #305,3677488,Camila,Capitol Hill,Broadway,47.626,-122.31968,Entire home/apt,98,2,41,2022-01-29,3.26,5,41,39,STR-OPLI-21-000065
48025964,Lower Queen Anne Home w/ Great Deck & Secret Space Needle View - Walk Everywhere,111812937,Vacasa Washington,Queen Anne,Lower Queen Anne,47.62682,-122.3542,Entire home/apt,391,2,10,2021-12-01,0.86,21,363,10,STR-OPLI-20-001271
48031092,THE CRISSEY HOME,159544835,Noah,Northgate,Maple Leaf,47.69926,-122.30547,Entire home/apt,114,1,67,2022-03-05,6.18,1,115,67,STR-OPLI-19-001328
48041067,Downtown Luxury Apartment Excellent Views!!!,357567003,Tugba,Downtown,Pioneer Square,47.59697,-122.33132,Entire home/apt,993,30,6,2022-03-05,0.51,3,80,6,
48041670,Penthouse Loft with water and Space Needle views,26086405,Aaron,Downtown,Belltown,47.61524,-122.35082,Entire home/apt,300,3,59,2022-03-21,4.46,1,21,56,STR-OPLI-21-000072
48044387,Stunning Water Views from Sleek Queen Anne House,266331121,Ibrahim,Queen Anne,East Queen Anne,47.64086,-122.34419,Entire home/apt,338,2,38,2022-03-22,2.90,1,184,35,STR-OPLI-19-000416
48046428,Designer Urban Retreat w/ Rooftop Deck & Fireplace,28420265,Sherry,Central Area,Atlantic,47.59695,-122.30135,Entire home/apt,458,2,30,2022-02-16,2.26,15,46,27,STR-OPLI-19-001796
48054770,Beautiful 2 BR Guest Suite in Wedgwood!,189432621,Gabriel,Other neighborhoods,Wedgwood,47.68445,-122.29042,Entire home/apt,81,1,33,2022-03-19,2.55,1,289,30,STR-OPLI-20-000983
48058275,Fremont Modern Sun-Filled Home w/ Mountain Views,4144919,Jen,Other neighborhoods,Fremont,47.65704,-122.35677,Entire home/apt,299,14,5,2022-01-09,0.51,1,108,5,STR-OPLI-21-000154
48059347,2 bedroom family styled home. Longterm lease only,387457933,Ike,Delridge,High Point,47.53992,-122.36712,Entire home/apt,130,30,0,,,1,0,0,
48069119,Townhouse near downtown seattle,2497649,Michael,Beacon Hill,Mid-Beacon Hill,47.54963,-122.28837,Entire home/apt,170,2,2,2021-12-28,0.31,1,297,2,STR-OPLI-21-000389
48070053,Greenlake Little Oasis- B,39834464,Vera,Other neighborhoods,Green Lake,47.68564,-122.33579,Entire home/apt,53,30,2,2021-04-25,0.17,64,327,2,STR-OPLI-19-000298
48070057,Greenlake Garden Unit,190507384,Cherry,Other neighborhoods,Green Lake,47.68754,-122.33477,Private room,54,30,2,2021-08-02,0.19,4,365,2,STR-OPLI-19-000080
48071350,Modern Lake Union Townhome w/Private Rooftop Deck,137763229,Sudha,Queen Anne,East Queen Anne,47.64036,-122.34316,Entire home/apt,181,3,61,2022-03-18,4.74,1,75,58,STR-OPLI-21-000124
48075755,Greenwood Getaway,72771939,Devon And Allen,Other neighborhoods,Greenwood,47.6843,-122.35539,Entire home/apt,195,2,56,2022-03-15,4.39,1,131,54,STR-OPLI-21-000088
48079334,Luxury Farmhouse Oasis,8203540,Shannon,West Seattle,Fauntleroy,47.51833,-122.37868,Entire home/apt,160,3,33,2022-03-07,2.50,1,314,31,STR-OPLI-21-000130
48081558,Queen Anne craftsman w/ panoramic Bay & Mtn view,55592749,Kate,Queen Anne,North Queen Anne,47.64251,-122.37219,Entire home/apt,282,3,23,2022-02-21,1.91,1,284,23,STR-OPLI-21-000145
48097196,NEW Clean & Modern West Seattle Studio,61705520,Tiffany,Delridge,High Point,47.545313967961555,-122.37611578629682,Entire home/apt,73,30,0,,,1,257,0,
48107724,Ballard View Apartment,2237228,Mimi,Other neighborhoods,Fremont,47.66412,-122.36066,Entire home/apt,100,5,15,2021-12-12,1.18,2,75,13,STR-OPLI-21-000048
48108030,Luxury Townhome in Hip West Seattle Neighborhood,199447906,Chelsea,West Seattle,Fairmount Park,47.55585,-122.38166,Entire home/apt,197,2,32,2022-03-21,2.47,5,0,28,STR-OPLI-21-000089
48112212,Central Seattle 3bed 2 bth House- Gorgeous Getaway,28452678,Belle,Central Area,Minor,47.60401,-122.31183,Entire home/apt,285,2,54,2022-03-14,4.15,5,56,50,STR-OPLI-21-000110
48119054,"Seattle Gem W/ City Views, Walk to Restaurants/Shops, Free WiFi, & Full Kitchen",111812937,Vacasa Washington,Downtown,First Hill,47.61105,-122.33079,Entire home/apt,186,30,8,2021-07-26,0.66,21,363,8,STR-OPLI-19-000436
48156562,Secret Garden Cottage,3108971,Andrew,Lake City,Matthews Beach,47.71044,-122.28955,Entire home/apt,80,30,5,2021-08-12,0.42,1,228,5,
48159093,The Aviary: Modern Luxury Columbia City Studio,35498588,Kaan,Rainier Valley,Columbia City,47.55831,-122.27624,Entire home/apt,151,1,68,2022-03-21,5.22,1,323,65,STR-OPLI-21-000125
48160763,Greenlake room with a hot tub,1676880,Steven,Other neighborhoods,Roosevelt,47.68911,-122.32842,Private room,115,30,3,2021-11-14,0.26,2,12,3,
48173400,Studio with Remodeled Kitchen and Large Bonus Room,99932610,"MGRE 105 Mercer, LLC",Queen Anne,Lower Queen Anne,47.62347,-122.35542,Entire home/apt,110,30,6,2021-09-14,0.46,21,144,5,str-opli-19-003192
48187886,Cozy Apartment - Peaceful West Seattle Oasis,388771176,Barbara,West Seattle,Gatewood,47.53061,-122.38344,Entire home/apt,85,2,5,2021-12-30,0.86,1,121,5,STR-OPLI-21-000837
48190701,WalktoRestaurants/Bars/Market/SpaciousLivingSpace!,35560959,Amy,West Seattle,Fairmount Park,47.54851,-122.38696,Entire home/apt,164,2,31,2022-03-17,2.66,4,62,31,STR-OPLI-20-001018
